customerID,month,data_gb,call_minutes,monthly_charge,support_tickets,login_count,service_outages,churn_label,contract
1531-JOHHD,2,14.17,171.8,80.92,0,29,0,0,One year
1531-JOHHD,3,15.29,155.6,85.7,0,26,1,0,One year
1531-JOHHD,4,23.17,188.3,85.22,0,35,0,0,One year
1531-JOHHD,5,10.91,174.4,88.59,0,34,0,0,One year
1531-JOHHD,6,15.89,190.4,88.3,0,32,0,0,One year
1531-JOHHD,7,16.7,128.7,83.41,0,27,0,0,One year
1531-JOHHD,8,12.82,188.5,90.93,0,25,0,0,One year
1531-JOHHD,9,18.37,165.5,83.3,1,30,0,0,One year
1531-JOHHD,10,12.71,127.3,83.77,0,24,0,0,One year
1531-JOHHD,11,15.96,142.5,86.74,2,37,0,0,One year
1531-JOHHD,12,20.54,137.8,79.47,0,20,0,0,One year
1532-IUYQQ,1,12.17,170.9,36.64,0,26,1,0,Two year
1532-IUYQQ,2,12.43,187.1,41.07,0,36,1,0,Two year
1532-IUYQQ,3,12.19,204.1,36.45,1,32,1,0,Two year
1532-IUYQQ,4,4.29,121.7,41.21,2,24,2,0,Two year
1532-IUYQQ,5,17.74,164.4,34.75,2,27,0,0,Two year
1532-IUYQQ,6,16.69,174.4,36.79,1,25,0,0,Two year
1532-IUYQQ,7,8.3,196.0,34.81,0,33,0,0,Two year
1532-IUYQQ,8,12.92,179.0,35.53,1,25,1,0,Two year
1532-IUYQQ,9,12.46,143.0,36.63,0,33,0,0,Two year
1532-IUYQQ,10,12.48,169.8,36.64,1,31,0,0,Two year
1532-IUYQQ,11,6.24,162.2,39.1,1,37,0,0,Two year
1532-IUYQQ,12,11.91,179.8,38.87,0,31,0,0,Two year
1533-PMKQU,1,22.06,231.5,76.09,2,33,0,0,One year
1533-PMKQU,2,16.84,199.9,75.73,0,20,1,0,One year
1533-PMKQU,3,19.03,239.9,71.99,1,18,0,0,One year
1533-PMKQU,4,13.52,186.2,64.03,0,21,0,0,One year
1533-PMKQU,5,18.83,192.6,69.28,1,22,0,0,One year
1533-PMKQU,6,19.39,196.4,67.37,0,24,0,0,One year
1533-PMKQU,7,17.09,190.9,70.64,2,20,1,0,One year
1533-PMKQU,8,19.6,185.4,60.23,1,16,0,0,One year
1533-PMKQU,9,15.81,174.7,64.21,0,27,0,0,One year
1533-PMKQU,10,26.21,268.4,75.6,0,18,0,0,One year
1533-PMKQU,11,26.88,224.3,75.13,1,24,1,0,One year
1533-PMKQU,12,15.79,176.4,60.97,2,37,0,0,One year
1534-KOMHH,1,30.9,206.7,85.81,1,28,0,0,One year
1534-KOMHH,2,23.27,224.5,85.48,1,15,1,0,One year
1534-KOMHH,3,29.71,166.9,85.43,0,22,0,0,One year
1534-KOMHH,4,27.34,196.8,79.2,1,7,2,0,One year
1534-KOMHH,5,22.95,176.3,85.2,0,27,0,0,One year
1534-KOMHH,6,24.06,156.2,84.88,0,32,1,0,One year
1534-KOMHH,7,35.0,241.8,74.89,0,22,0,0,One year
1534-KOMHH,8,24.78,243.6,79.69,3,26,0,0,One year
1534-KOMHH,9,31.37,210.0,88.89,0,36,1,0,One year
1534-KOMHH,10,33.78,175.1,80.59,0,28,0,0,One year
1534-KOMHH,11,32.7,261.1,86.38,1,34,0,0,One year
1534-KOMHH,12,27.55,175.2,84.02,1,37,1,0,One year
1535-CLSRZ,1,25.19,146.6,48.39,0,28,0,0,Two year
1535-CLSRZ,2,30.6,150.3,35.0,0,32,2,0,Two year
1535-CLSRZ,3,27.63,153.4,34.33,2,18,1,0,Two year
1535-CLSRZ,4,20.84,145.2,43.85,1,34,1,0,Two year
1535-CLSRZ,5,25.38,150.7,41.67,1,26,0,0,Two year
1535-CLSRZ,6,28.52,161.4,38.24,2,30,1,0,Two year
1535-CLSRZ,7,19.51,140.8,44.54,4,22,0,0,Two year
1535-CLSRZ,8,19.55,106.7,40.12,1,16,0,0,Two year
1535-CLSRZ,9,30.91,169.0,41.19,1,33,0,0,Two year
1535-CLSRZ,10,26.85,159.1,36.62,0,24,0,0,Two year
1535-CLSRZ,11,26.13,146.1,38.78,0,24,0,0,Two year
1535-CLSRZ,12,30.66,144.8,35.49,0,31,2,0,Two year
1536-BTULH,1,15.52,155.1,78.93,1,43,1,0,Two year
1536-BTULH,2,13.37,155.3,77.94,0,34,3,0,Two year
1536-BTULH,3,20.64,169.4,78.73,0,30,0,0,Two year
1536-BTULH,4,8.29,156.2,86.01,0,33,0,0,Two year
1536-BTULH,5,11.56,168.3,74.61,1,32,0,0,Two year
1536-BTULH,6,18.39,117.0,73.51,0,23,0,0,Two year
1536-BTULH,7,15.03,223.1,75.97,1,28,0,0,Two year
1536-BTULH,8,17.53,211.1,73.6,0,35,2,0,Two year
1536-BTULH,9,20.38,168.1,72.39,0,32,1,0,Two year
1536-BTULH,10,13.23,210.8,67.49,0,23,1,0,Two year
1536-BTULH,11,16.82,189.2,77.82,1,16,0,0,Two year
1536-BTULH,12,13.69,96.5,68.21,0,27,0,0,Two year
1537-JRWQN,1,25.73,154.7,34.99,0,24,0,1,Month-to-month
1537-JRWQN,2,10.94,95.8,34.61,1,21,0,1,Month-to-month
1537-JRWQN,3,29.29,212.7,47.99,0,34,0,1,Month-to-month
1537-JRWQN,4,31.61,214.3,33.25,1,26,0,1,Month-to-month
1537-JRWQN,5,31.97,104.4,42.58,0,19,0,1,Month-to-month
1537-JRWQN,6,25.22,192.5,27.02,0,27,0,1,Month-to-month
1537-JRWQN,7,21.3,140.0,39.75,1,32,0,1,Month-to-month
1537-JRWQN,8,19.33,144.0,37.7,0,21,0,1,Month-to-month
1537-JRWQN,9,20.81,159.2,48.26,1,28,0,1,Month-to-month
1537-JRWQN,10,10.77,159.0,27.94,4,37,2,1,Month-to-month
1537-JRWQN,11,16.09,140.5,33.34,1,9,1,1,Month-to-month
1537-JRWQN,12,12.99,98.4,30.66,1,8,0,1,Month-to-month
1538-QBPBY,1,24.87,139.8,53.27,0,27,0,1,Month-to-month
1538-QBPBY,2,30.78,157.9,49.25,0,24,0,1,Month-to-month
1538-QBPBY,3,25.15,152.4,44.05,0,30,0,1,Month-to-month
1538-QBPBY,4,28.11,149.6,58.24,0,28,0,1,Month-to-month
1538-QBPBY,5,27.81,144.9,51.7,0,22,0,1,Month-to-month
1538-QBPBY,6,29.01,154.1,52.72,0,27,1,1,Month-to-month
1538-QBPBY,7,19.98,164.2,48.31,0,24,0,1,Month-to-month
1538-QBPBY,8,25.65,196.5,49.81,0,16,0,1,Month-to-month
1538-QBPBY,9,23.01,124.7,44.93,1,18,0,1,Month-to-month
1538-QBPBY,10,20.96,117.3,56.23,1,22,0,1,Month-to-month
1538-QBPBY,11,24.55,126.3,44.82,2,18,1,1,Month-to-month
1538-QBPBY,12,18.34,138.3,49.42,0,20,0,1,Month-to-month
1539-XNJTQ,1,20.71,215.8,46.46,1,28,0,1,Month-to-month
1539-XNJTQ,2,14.27,134.7,53.47,0,25,0,1,Month-to-month
1539-XNJTQ,3,8.47,189.8,52.99,0,25,0,1,Month-to-month
1539-XNJTQ,4,20.75,183.0,46.15,0,25,0,1,Month-to-month
1539-XNJTQ,5,5.43,182.5,53.04,0,18,0,1,Month-to-month
1539-XNJTQ,6,12.31,124.8,36.7,0,27,0,1,Month-to-month
1539-XNJTQ,7,10.29,174.0,47.98,1,18,0,1,Month-to-month
1539-XNJTQ,8,18.95,170.5,54.39,0,26,0,1,Month-to-month
1539-XNJTQ,9,11.81,201.6,50.49,1,18,0,1,Month-to-month
1539-XNJTQ,10,14.63,197.5,57.51,0,31,0,1,Month-to-month
1539-XNJTQ,11,15.3,201.2,49.76,0,20,0,1,Month-to-month
1539-XNJTQ,12,12.64,182.0,48.85,1,33,0,1,Month-to-month
1540-SNGBH,1,14.24,90.7,48.2,1,22,0,0,Month-to-month
1540-SNGBH,2,22.09,130.8,61.33,1,28,1,0,Month-to-month
1540-SNGBH,3,21.03,115.3,54.18,2,31,2,0,Month-to-month
1540-SNGBH,4,13.47,191.7,55.48,0,20,1,0,Month-to-month
1540-SNGBH,5,14.0,169.7,53.42,0,21,1,0,Month-to-month
1540-SNGBH,6,19.31,101.6,48.51,0,35,0,0,Month-to-month
1540-SNGBH,7,16.89,27.9,59.04,0,14,1,0,Month-to-month
1540-SNGBH,8,12.42,47.3,55.81,0,16,0,0,Month-to-month
1540-SNGBH,9,11.08,84.9,50.42,1,18,0,0,Month-to-month
1540-SNGBH,10,22.98,159.0,65.96,1,23,0,0,Month-to-month
1540-SNGBH,11,16.47,158.1,68.09,1,29,0,0,Month-to-month
1540-SNGBH,12,30.88,110.5,56.46,2,20,1,0,Month-to-month
1541-NLNHY,1,26.92,248.1,66.66,0,29,1,1,One year
1541-NLNHY,2,18.8,144.5,53.57,0,24,0,1,One year
1541-NLNHY,3,23.89,259.3,58.61,0,18,0,1,One year
1541-NLNHY,4,13.54,92.4,53.14,0,28,0,1,One year
1541-NLNHY,5,24.85,120.3,48.34,0,23,0,1,One year
1541-NLNHY,6,29.54,116.7,62.62,0,18,0,1,One year
1541-NLNHY,7,12.57,165.9,62.06,1,20,0,1,One year
1541-NLNHY,8,16.29,86.0,53.31,0,36,0,1,One year
1541-NLNHY,9,21.13,92.7,57.28,0,32,0,1,One year
1541-NLNHY,10,26.0,166.6,51.81,1,18,0,1,One year
1541-NLNHY,11,20.48,203.7,57.04,2,11,0,1,One year
1541-NLNHY,12,29.65,108.6,50.24,0,15,1,1,One year
1542-JWKLP,1,9.08,175.6,64.88,0,19,0,0,One year
1542-JWKLP,2,20.28,198.2,62.67,1,24,0,0,One year
1542-JWKLP,3,18.2,209.7,61.92,0,24,0,0,One year
1542-JWKLP,4,19.54,206.2,59.05,1,12,0,0,One year
1542-JWKLP,5,16.33,196.4,66.89,0,23,0,0,One year
1542-JWKLP,6,18.76,192.5,68.29,0,17,0,0,One year
1542-JWKLP,7,26.57,204.2,74.14,1,33,0,0,One year
1542-JWKLP,8,20.48,227.1,64.39,0,16,0,0,One year
1542-JWKLP,9,18.24,179.9,58.41,0,25,0,0,One year
1542-JWKLP,10,14.56,166.3,69.17,0,19,2,0,One year
1542-JWKLP,11,17.18,156.5,67.26,0,17,0,0,One year
1542-JWKLP,12,15.71,210.8,61.9,0,25,0,0,One year
1543-GFJUD,1,25.24,166.3,40.94,0,16,0,0,One year
1543-GFJUD,2,22.94,168.9,41.96,0,23,0,0,One year
1543-GFJUD,3,24.9,175.4,41.04,0,19,0,0,One year
1543-GFJUD,4,21.27,162.0,37.88,0,26,0,0,One year
1543-GFJUD,5,25.26,164.1,38.2,0,24,0,0,One year
1543-GFJUD,6,25.04,207.5,36.94,0,27,0,0,One year
1543-GFJUD,7,27.18,196.0,38.63,0,24,0,0,One year
1543-GFJUD,8,28.71,214.9,39.22,0,22,0,0,One year
1543-GFJUD,9,27.42,210.1,39.59,0,29,0,0,One year
1543-GFJUD,10,26.55,178.5,37.3,0,22,0,0,One year
1543-GFJUD,11,26.28,172.7,39.46,0,17,0,0,One year
1543-GFJUD,12,28.74,188.3,36.26,1,22,0,0,One year
1544-LRSLC,1,16.83,189.3,55.01,0,19,2,0,One year
1544-LRSLC,2,16.25,224.4,56.14,0,20,0,0,One year
1544-LRSLC,3,14.44,159.4,56.25,0,19,0,0,One year
1544-LRSLC,4,16.6,210.4,60.93,1,21,0,0,One year
1544-LRSLC,5,13.11,206.0,53.89,1,18,0,0,One year
1544-LRSLC,6,16.21,181.0,53.49,1,22,0,0,One year
1544-LRSLC,7,17.08,199.0,59.48,0,23,0,0,One year
1544-LRSLC,8,12.59,201.8,52.11,2,21,0,0,One year
1544-LRSLC,9,10.36,211.9,55.4,0,18,0,0,One year
1544-LRSLC,10,12.06,171.1,56.41,1,13,0,0,One year
1544-LRSLC,11,11.17,204.4,55.36,0,18,1,0,One year
1544-LRSLC,12,15.92,195.7,58.01,1,23,1,0,One year
1545-AMVAX,1,20.0,156.9,35.59,2,29,1,0,One year
1545-AMVAX,2,20.15,186.5,45.84,1,32,1,0,One year
1545-AMVAX,3,24.29,204.5,43.46,1,32,2,0,One year
1545-AMVAX,4,16.53,129.6,50.22,0,29,1,0,One year
1545-AMVAX,5,15.12,76.4,34.3,1,24,0,0,One year
1545-AMVAX,6,14.62,108.5,45.58,2,34,0,0,One year
1545-AMVAX,7,26.11,124.8,43.32,0,21,0,0,One year
1545-AMVAX,8,13.65,124.7,44.61,0,30,0,0,One year
1545-AMVAX,9,13.73,146.3,47.66,2,34,0,0,One year
1545-AMVAX,10,15.32,114.7,29.93,1,24,1,0,One year
1545-AMVAX,11,13.33,116.5,31.37,1,29,1,0,One year
1545-AMVAX,12,10.57,186.4,43.7,0,14,1,0,One year
1546-RAIFY,1,19.7,220.5,63.29,1,35,1,0,Month-to-month
1546-RAIFY,2,28.5,227.1,60.06,1,24,0,0,Month-to-month
1546-RAIFY,3,24.54,226.8,63.14,1,25,1,0,Month-to-month
1546-RAIFY,4,26.13,156.6,56.8,1,31,0,0,Month-to-month
1546-RAIFY,5,23.14,236.1,65.25,3,42,0,0,Month-to-month
1546-RAIFY,6,16.04,154.5,61.77,0,17,2,0,Month-to-month
1546-RAIFY,7,16.95,150.3,62.81,0,27,0,0,Month-to-month
1546-RAIFY,8,21.39,287.8,64.85,2,34,0,0,Month-to-month
1546-RAIFY,9,23.44,194.3,64.86,2,33,0,0,Month-to-month
1546-RAIFY,10,26.08,253.1,58.86,1,35,1,0,Month-to-month
1546-RAIFY,11,21.56,230.8,64.92,1,30,0,0,Month-to-month
1546-RAIFY,12,25.07,250.7,56.79,2,36,0,0,Month-to-month
1547-OIHOA,1,26.39,150.9,32.9,0,26,0,0,Two year
1547-OIHOA,2,26.82,134.5,27.55,0,24,0,0,Two year
1547-OIHOA,3,25.97,140.3,26.13,0,16,0,0,Two year
1547-OIHOA,4,19.91,139.6,38.73,1,27,0,0,Two year
1547-OIHOA,5,23.95,109.3,44.7,0,23,0,0,Two year
1547-OIHOA,6,23.72,138.1,39.5,1,23,0,0,Two year
1547-OIHOA,7,27.28,101.3,28.4,0,20,0,0,Two year
1547-OIHOA,8,28.37,142.0,35.92,0,30,0,0,Two year
1547-OIHOA,9,28.51,137.1,40.26,1,16,0,0,Two year
1547-OIHOA,10,21.34,148.0,35.94,0,24,2,0,Two year
1547-OIHOA,11,25.32,130.8,38.84,0,21,0,0,Two year
1547-OIHOA,12,21.43,111.7,43.42,2,23,0,0,Two year
1548-GEQRM,1,16.43,110.1,46.69,0,23,0,1,Two year
1548-GEQRM,2,13.78,146.6,40.13,0,24,1,1,Two year
1548-GEQRM,3,17.97,109.1,37.2,0,22,0,1,Two year
1548-GEQRM,4,19.63,139.9,37.84,1,25,0,1,Two year
1548-GEQRM,5,18.78,147.2,40.92,0,25,1,1,Two year
1548-GEQRM,6,16.16,119.7,42.91,0,27,1,1,Two year
1548-GEQRM,7,18.63,149.9,41.68,1,24,1,1,Two year
1548-GEQRM,8,15.02,142.2,34.42,0,23,0,1,Two year
1548-GEQRM,9,15.78,93.4,43.37,2,25,0,1,Two year
1548-GEQRM,10,14.18,118.1,42.04,1,18,2,1,Two year
1548-GEQRM,11,18.12,86.1,40.61,1,16,1,1,Two year
1548-GEQRM,12,13.06,65.3,43.7,3,18,0,1,Two year
1549-DJVFE,1,13.97,181.4,58.92,0,17,1,0,Two year
1549-DJVFE,2,24.55,229.7,62.94,0,17,2,0,Two year
1549-DJVFE,3,14.79,246.0,69.05,0,22,0,0,Two year
1549-DJVFE,4,20.43,241.7,59.08,0,17,0,0,Two year
1549-DJVFE,5,13.08,234.1,50.94,0,11,0,0,Two year
1549-DJVFE,6,29.08,184.0,68.99,0,15,1,0,Two year
1549-DJVFE,7,28.72,215.9,62.68,0,18,0,0,Two year
1549-DJVFE,8,20.32,207.0,55.67,0,21,0,0,Two year
1549-DJVFE,9,18.67,180.2,66.42,0,32,0,0,Two year
1549-DJVFE,10,22.11,186.0,61.72,1,18,1,0,Two year
1549-DJVFE,11,21.75,162.1,71.28,1,19,0,0,Two year
1549-DJVFE,12,22.28,216.3,58.49,0,20,0,0,Two year
1550-CVDPZ,1,18.83,173.7,74.18,1,27,0,0,One year
1550-CVDPZ,2,14.14,170.2,79.3,0,32,1,0,One year
1550-CVDPZ,3,12.83,186.5,76.23,0,25,0,0,One year
1550-CVDPZ,4,22.47,184.3,78.98,0,31,0,0,One year
1550-CVDPZ,5,12.59,186.8,80.51,0,24,0,0,One year
1550-CVDPZ,6,19.18,172.0,76.89,0,34,0,0,One year
1550-CVDPZ,7,18.6,179.8,81.02,1,30,1,0,One year
1550-CVDPZ,8,18.13,187.4,77.11,0,30,0,0,One year
1550-CVDPZ,9,15.46,184.8,77.36,0,30,0,0,One year
1550-CVDPZ,10,16.99,206.0,79.76,0,27,0,0,One year
1550-CVDPZ,11,20.3,193.4,77.23,2,26,0,0,One year
1550-CVDPZ,12,16.9,208.4,76.34,0,28,0,0,One year
1551-QKFAE,1,24.72,206.2,62.25,2,17,0,0,Month-to-month
1551-QKFAE,2,25.65,205.5,61.65,3,20,2,0,Month-to-month
1551-QKFAE,3,24.7,191.3,63.87,0,22,2,0,Month-to-month
1551-QKFAE,4,25.13,227.8,60.22,0,15,0,0,Month-to-month
1551-QKFAE,5,24.96,204.8,61.4,0,17,0,0,Month-to-month
1551-QKFAE,6,28.76,205.8,63.53,2,13,0,0,Month-to-month
1551-QKFAE,7,20.17,144.6,65.17,0,15,0,0,Month-to-month
1551-QKFAE,8,18.5,130.9,65.92,1,17,1,0,Month-to-month
1551-QKFAE,9,22.39,218.1,59.56,0,23,0,0,Month-to-month
1551-QKFAE,10,27.13,178.7,66.99,0,27,3,0,Month-to-month
1551-QKFAE,11,25.27,188.5,60.33,0,22,1,0,Month-to-month
1551-QKFAE,12,26.06,212.4,67.08,0,25,1,0,Month-to-month
1552-YDAVK,1,13.65,103.8,44.53,0,20,1,0,Month-to-month
1552-YDAVK,2,12.07,103.3,40.59,0,24,0,0,Month-to-month
1552-YDAVK,3,14.44,143.2,41.6,0,18,1,0,Month-to-month
1552-YDAVK,4,15.6,99.1,35.4,1,19,0,0,Month-to-month
1552-YDAVK,5,17.95,121.2,44.57,0,19,2,0,Month-to-month
1552-YDAVK,6,14.99,128.9,39.42,0,16,0,0,Month-to-month
1552-YDAVK,7,14.17,115.5,43.3,0,22,0,0,Month-to-month
1552-YDAVK,8,16.87,129.4,48.78,0,16,0,0,Month-to-month
1552-YDAVK,9,18.61,107.9,46.52,1,22,0,0,Month-to-month
1552-YDAVK,10,10.88,149.6,41.59,0,22,1,0,Month-to-month
1552-YDAVK,11,15.96,132.0,43.24,0,23,0,0,Month-to-month
1552-YDAVK,12,18.91,136.2,36.67,0,17,0,0,Month-to-month
1553-JSNXM,1,9.94,131.7,83.25,0,23,1,0,One year
1553-JSNXM,2,17.48,184.1,80.03,0,22,0,0,One year
1553-JSNXM,3,10.28,109.6,88.82,0,20,1,0,One year
1553-JSNXM,4,10.42,184.0,86.7,0,19,0,0,One year
1553-JSNXM,5,17.31,152.3,89.66,0,13,0,0,One year
1553-JSNXM,6,11.43,146.7,86.36,1,29,0,0,One year
1553-JSNXM,7,11.65,139.1,82.04,0,26,0,0,One year
1553-JSNXM,8,10.73,157.6,94.97,0,26,0,0,One year
1553-JSNXM,9,15.57,178.8,90.84,0,26,0,0,One year
1553-JSNXM,10,10.18,182.9,84.75,0,30,0,0,One year
1553-JSNXM,11,14.11,151.7,86.84,0,23,0,0,One year
1553-JSNXM,12,7.72,128.6,87.1,1,28,0,0,One year
1554-SWMHZ,1,22.63,179.9,38.8,1,43,0,0,Month-to-month
1554-SWMHZ,2,26.79,150.0,35.37,0,34,0,0,Month-to-month
1554-SWMHZ,3,28.64,203.9,30.35,1,33,0,0,Month-to-month
1554-SWMHZ,4,24.01,198.9,44.4,0,28,0,0,Month-to-month
1554-SWMHZ,5,19.26,123.1,39.49,0,28,0,0,Month-to-month
1554-SWMHZ,6,23.59,138.5,48.12,0,38,0,0,Month-to-month
1554-SWMHZ,7,28.63,117.9,40.58,0,29,0,0,Month-to-month
1554-SWMHZ,8,30.01,139.7,42.29,0,31,2,0,Month-to-month
1554-SWMHZ,9,21.34,195.6,36.67,0,24,0,0,Month-to-month
1554-SWMHZ,10,17.59,166.1,46.8,1,28,1,0,Month-to-month
1554-SWMHZ,11,34.27,232.6,38.24,0,26,0,0,Month-to-month
1554-SWMHZ,12,20.61,130.5,45.04,1,24,0,0,Month-to-month
1555-FBPZC,1,23.37,238.0,57.43,0,25,1,0,Two year
1555-FBPZC,2,13.97,159.6,58.69,0,9,0,0,Two year
1555-FBPZC,3,6.57,198.2,47.85,1,17,0,0,Two year
1555-FBPZC,4,6.03,131.7,55.26,1,22,1,0,Two year
1555-FBPZC,5,9.03,212.0,70.31,0,32,0,0,Two year
1555-FBPZC,6,9.17,138.2,46.17,0,20,0,0,Two year
1555-FBPZC,7,13.99,172.2,59.5,0,12,0,0,Two year
1555-FBPZC,8,26.41,139.4,53.38,0,13,0,0,Two year
1555-FBPZC,9,8.24,190.3,45.85,0,17,0,0,Two year
1555-FBPZC,10,14.56,124.3,57.01,0,12,0,0,Two year
1555-FBPZC,11,4.37,66.2,61.11,1,11,2,0,Two year
1555-FBPZC,12,4.76,157.3,42.72,0,1,1,0,Two year
1556-WVYKG,1,10.5,44.4,43.7,0,27,1,1,One year
1556-WVYKG,2,30.48,118.6,54.64,0,23,0,1,One year
1556-WVYKG,3,29.56,63.5,68.45,0,17,0,1,One year
1556-WVYKG,4,19.01,45.2,54.41,0,7,0,1,One year
1556-WVYKG,5,34.22,103.7,67.43,0,23,0,1,One year
1556-WVYKG,6,23.86,95.6,59.44,0,12,1,1,One year
1556-WVYKG,7,12.73,150.1,56.61,0,26,1,1,One year
1556-WVYKG,8,25.37,198.6,41.72,0,20,1,1,One year
1556-WVYKG,9,17.2,100.3,53.52,0,19,0,1,One year
1556-WVYKG,10,25.31,22.5,63.79,0,15,0,1,One year
1556-WVYKG,11,28.09,145.1,41.45,0,5,0,1,One year
1556-WVYKG,12,17.28,65.9,47.94,1,15,2,1,One year
1557-NDVRM,1,22.2,138.0,56.77,0,23,0,1,Month-to-month
1557-NDVRM,2,16.55,156.5,40.83,2,22,0,1,Month-to-month
1557-NDVRM,3,9.69,111.8,66.57,0,22,1,1,Month-to-month
1557-NDVRM,4,27.99,186.9,40.66,1,19,0,1,Month-to-month
1557-NDVRM,5,14.49,148.5,48.05,0,20,0,1,Month-to-month
1557-NDVRM,6,14.19,96.1,61.3,0,25,0,1,Month-to-month
1557-NDVRM,7,25.93,78.4,47.36,1,17,1,1,Month-to-month
1557-NDVRM,8,5.24,103.8,42.23,1,16,1,1,Month-to-month
1557-NDVRM,9,15.54,109.2,37.51,0,15,0,1,Month-to-month
1557-NDVRM,10,20.45,117.0,43.45,0,21,0,1,Month-to-month
1557-NDVRM,11,16.74,125.2,56.9,0,29,0,1,Month-to-month
1557-NDVRM,12,22.15,175.2,52.0,4,33,0,1,Month-to-month
1558-NSNVY,1,26.74,157.8,72.5,0,23,0,0,One year
1558-NSNVY,2,33.01,131.2,74.95,0,30,0,0,One year
1558-NSNVY,3,18.79,85.4,70.59,0,15,0,0,One year
1558-NSNVY,4,29.74,140.9,77.21,0,30,0,0,One year
1558-NSNVY,5,27.5,116.5,75.04,0,16,0,0,One year
1558-NSNVY,6,19.14,154.1,68.23,1,18,0,0,One year
1558-NSNVY,7,28.25,138.9,75.76,0,21,0,0,One year
1558-NSNVY,8,33.69,151.9,71.29,0,20,0,0,One year
1558-NSNVY,9,28.01,137.0,67.86,2,23,0,0,One year
1558-NSNVY,10,23.65,170.2,70.61,2,30,0,0,One year
1558-NSNVY,11,20.79,134.8,72.43,0,32,0,0,One year
1558-NSNVY,12,19.2,105.6,78.69,0,28,0,0,One year
1559-YQTIA,1,21.5,178.4,39.19,0,14,1,0,Two year
1559-YQTIA,2,19.15,138.8,41.29,0,12,0,0,Two year
1559-YQTIA,3,20.69,158.2,37.99,1,24,0,0,Two year
1559-YQTIA,4,19.43,218.0,37.73,1,21,0,0,Two year
1559-YQTIA,5,22.62,191.8,42.93,0,27,0,0,Two year
1559-YQTIA,6,22.3,175.2,30.73,0,20,1,0,Two year
1559-YQTIA,7,17.29,197.0,39.26,1,14,0,0,Two year
1559-YQTIA,8,26.13,207.5,49.09,1,17,1,0,Two year
1559-YQTIA,9,21.11,174.2,43.73,2,21,0,0,Two year
1559-YQTIA,10,20.88,192.4,43.94,2,15,0,0,Two year
1559-YQTIA,11,21.97,219.1,42.86,0,18,0,0,Two year
1559-YQTIA,12,21.47,187.6,44.12,1,18,0,0,Two year
1560-KWDOF,1,32.67,118.1,52.7,0,26,0,1,Month-to-month
1560-KWDOF,2,30.52,154.9,56.36,0,31,0,1,Month-to-month
1560-KWDOF,3,25.47,130.4,41.49,0,23,0,1,Month-to-month
1560-KWDOF,4,21.07,139.5,49.31,0,20,0,1,Month-to-month
1560-KWDOF,5,31.73,112.7,52.2,0,31,0,1,Month-to-month
1560-KWDOF,6,25.54,147.1,55.06,0,27,0,1,Month-to-month
1560-KWDOF,7,24.68,135.0,54.73,1,29,0,1,Month-to-month
1560-KWDOF,8,28.65,110.0,51.43,1,30,1,1,Month-to-month
1560-KWDOF,9,19.84,122.4,62.96,0,30,0,1,Month-to-month
1560-KWDOF,10,31.96,137.0,53.98,0,31,0,1,Month-to-month
1560-KWDOF,11,28.1,38.3,60.82,0,25,0,1,Month-to-month
1560-KWDOF,12,21.34,135.6,55.77,0,32,0,1,Month-to-month
1561-LDTVT,1,23.87,141.2,72.53,1,12,0,1,Month-to-month
1561-LDTVT,2,22.61,88.9,77.8,0,14,0,1,Month-to-month
1561-LDTVT,3,28.59,156.9,84.01,0,24,0,1,Month-to-month
1561-LDTVT,4,19.24,202.4,67.69,0,13,0,1,Month-to-month
1561-LDTVT,5,6.27,202.9,103.07,0,25,0,1,Month-to-month
1561-LDTVT,6,18.45,120.7,80.3,0,21,0,1,Month-to-month
1561-LDTVT,7,12.69,160.1,73.97,0,31,0,1,Month-to-month
1561-LDTVT,8,29.86,147.0,85.91,0,11,2,1,Month-to-month
1561-LDTVT,9,24.29,187.7,83.9,0,29,0,1,Month-to-month
1561-LDTVT,10,19.21,155.4,80.63,0,16,1,1,Month-to-month
1561-LDTVT,11,17.01,155.9,86.46,1,13,0,1,Month-to-month
1561-LDTVT,12,18.48,147.8,96.93,0,21,0,1,Month-to-month
1562-SGNCJ,1,20.2,163.4,75.11,0,21,0,0,One year
1562-SGNCJ,2,15.53,177.2,71.44,1,15,0,0,One year
1562-SGNCJ,3,17.87,190.1,82.16,0,28,1,0,One year
1562-SGNCJ,4,18.36,221.0,69.77,0,27,0,0,One year
1562-SGNCJ,5,14.61,165.9,81.76,0,26,0,0,One year
1562-SGNCJ,6,22.0,174.8,80.0,0,31,0,0,One year
1562-SGNCJ,7,28.55,206.2,79.0,0,33,1,0,One year
1562-SGNCJ,8,17.47,182.7,76.35,0,23,0,0,One year
1562-SGNCJ,9,19.2,209.3,76.79,0,30,0,0,One year
1562-SGNCJ,10,27.18,225.0,74.49,0,23,0,0,One year
1562-SGNCJ,11,25.49,184.6,83.53,0,18,0,0,One year
1562-SGNCJ,12,19.76,181.9,74.75,0,22,0,0,One year
1563-NRCVL,1,29.23,111.6,65.43,1,16,0,1,One year
1563-NRCVL,2,15.25,135.3,64.52,0,9,0,1,One year
1563-NRCVL,3,8.52,145.3,72.64,0,28,0,1,One year
1563-NRCVL,4,13.71,139.2,59.39,0,25,0,1,One year
1563-NRCVL,5,16.47,156.8,60.9,0,22,0,1,One year
1563-NRCVL,6,18.04,128.7,68.86,0,14,0,1,One year
1563-NRCVL,7,28.78,183.4,73.74,0,19,1,1,One year
